id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup
1418,15676521,Y?an,640,Spain,Female,45.0,1,172478.15,1,0.0,1.0,191084.4,0,4
1427,15768455,O'Meara,595,Spain,Male,31.0,0,0.0,2,1.0,0.0,180626.68,0,3
1432,15766427,Iheanacho,693,Spain,Female,27.0,9,0.0,2,1.0,1.0,45610.63,0,2
1435,15653065,Clements,637,Spain,Female,27.0,0,0.0,2,1.0,0.0,157891.86,0,2
1439,15758513,H?,850,Spain,Female,30.0,4,131765.65,1,1.0,1.0,126517.91,0,3
1442,15777033,Okwudiliolisa,716,Spain,Female,52.0,6,0.0,1,0.0,1.0,179252.31,1,5
1443,15649086,Patterson,606,Spain,Female,38.0,3,0.0,2,0.0,1.0,90896.04,0,3
1444,15687421,Taylor,549,Spain,Female,38.0,4,115934.74,2,1.0,0.0,139059.05,0,3
1446,15602909,Tsao,671,Spain,Male,27.0,8,0.0,2,1.0,1.0,147963.07,0,2
1451,15688563,Marchesi,554,Spain,Male,31.0,4,141989.27,2,1.0,0.0,26116.82,0,3
1453,15728167,Yocum,686,Spain,Female,36.0,5,152303.8,1,1.0,0.0,53437.1,0,3
1454,15677599,T'ien,535,Spain,Male,51.0,6,131033.76,1,1.0,1.0,177783.05,0,5
1460,15577999,McElhone,719,Spain,Male,30.0,4,0.0,2,1.0,1.0,115291.86,0,3
1463,15781802,Nnachetam,674,Spain,Male,35.0,4,0.0,2,1.0,1.0,180142.42,0,3
1471,15579914,Ugoji,778,Spain,Male,38.0,9,0.0,2,0.0,0.0,47428.73,0,3
1472,15662955,Pinto,635,Spain,Male,44.0,1,0.0,2,1.0,1.0,166677.35,0,4
1476,15751032,Maclean,756,Spain,Male,31.0,2,131406.78,1,1.0,0.0,174902.12,0,3
1480,15671973,Chukwuemeka,611,Spain,Female,39.0,5,0.0,2,0.0,1.0,7415.96,0,3
1487,15743709,Koehler,643,Spain,Female,37.0,7,0.0,1,1.0,1.0,152884.9,0,3
1492,15691917,Scott,704,Spain,Male,28.0,6,0.0,2,1.0,1.0,142993.29,0,2
1504,15592089,Genovese,652,Spain,Female,38.0,2,0.0,2,1.0,1.0,138527.15,0,3
1505,15606836,Obidimkpa,758,Spain,Male,45.0,3,0.0,2,1.0,0.0,136054.45,1,4
1507,15682454,Nucci,628,Spain,Female,30.0,7,0.0,2,1.0,0.0,50249.8,0,3
1509,15635116,Tien,691,Spain,Male,34.0,2,0.0,1,1.0,0.0,157822.55,0,3
1511,15746743,Echezonachukwu,466,Spain,Male,31.0,3,0.0,1,1.0,1.0,157097.09,0,3
1512,15669899,Ts'ao,559,Spain,Male,29.0,2,0.0,1,1.0,0.0,112585.19,0,2
1516,15782941,L?,591,Spain,Male,48.0,6,0.0,1,1.0,0.0,158071.69,1,4
1521,15603319,T'ao,658,Spain,Female,32.0,7,0.0,2,1.0,0.0,102908.91,0,3
1528,15680901,Hs?,680,Spain,Male,46.0,8,0.0,2,1.0,1.0,71738.56,0,4
1529,15651144,Ts'ui,721,Spain,Male,39.0,4,0.0,2,1.0,1.0,149535.85,0,3
1530,15794870,Pinto,638,Spain,Female,34.0,5,0.0,2,0.0,1.0,72350.18,0,3
1532,15709861,Fitts,485,Spain,Male,41.0,8,0.0,2,0.0,1.0,91561.78,0,4
1535,15587419,Ch'ang,576,Spain,Female,60.0,8,0.0,1,1.0,1.0,3560.0,1,6
1536,15608726,Ts'ui,710,Spain,Male,33.0,7,0.0,2,1.0,0.0,54530.51,0,3
1543,15623053,T'ao,575,Spain,Male,44.0,0,0.0,2,1.0,1.0,144584.29,0,4
1544,15572408,Mitchell,628,Spain,Female,43.0,8,139663.37,1,1.0,1.0,100995.11,1,4
1545,15679587,Y?,669,Spain,Female,25.0,9,117265.14,1,1.0,1.0,111868.91,0,2
1546,15663833,Ojiofor,656,Spain,Female,52.0,5,0.0,2,1.0,1.0,66487.32,0,5
1548,15754577,Kao,727,Spain,Female,34.0,1,0.0,2,0.0,1.0,34410.55,0,3
1554,15796370,Chiazagomekpele,709,Spain,Male,64.0,2,0.0,2,1.0,1.0,4497.55,0,6
1567,15606841,Ibbott,823,Spain,Male,38.0,1,0.0,2,1.0,1.0,156603.7,0,3
1569,15705281,Burt,800,Spain,Male,38.0,9,0.0,2,1.0,0.0,78744.39,0,3
1576,15809772,Pendergrass,758,Spain,Female,31.0,5,0.0,2,0.0,1.0,158531.01,0,3
1579,15732941,Yudina,596,Spain,Male,34.0,8,0.0,2,1.0,1.0,88971.72,0,3
1580,15582841,Iloerika,703,Spain,Female,35.0,3,95231.91,2,1.0,1.0,182913.95,0,3
1583,15790658,Iqbal,681,Spain,Male,42.0,8,0.0,3,0.0,0.0,189678.7,1,4
1589,15682600,Zuyev,726,Spain,Female,50.0,1,105961.68,1,1.0,0.0,1843.24,1,5
1594,15656319,T'ien,682,Spain,Male,33.0,5,0.0,1,1.0,0.0,81431.99,0,3
1595,15754565,Nucci,711,Spain,Female,37.0,2,0.0,2,1.0,0.0,140139.98,0,3
1597,15581702,Chukwuemeka,667,Spain,Female,49.0,5,98907.91,2,1.0,1.0,86920.0,0,4
1599,15713267,Zimmer,779,Spain,Female,34.0,5,0.0,2,0.0,0.0,111676.63,0,3
1600,15760244,Haddon,625,Spain,Male,35.0,9,0.0,2,1.0,0.0,162854.22,0,3
1604,15701439,Fanucci,539,Spain,Female,38.0,8,0.0,2,0.0,0.0,88566.9,0,3
1607,15774262,Ts'ui,762,Spain,Male,30.0,6,129401.87,1,1.0,1.0,121061.89,0,3
1614,15754574,Nnaife,663,Spain,Male,30.0,0,0.0,1,1.0,0.0,130661.95,0,3
1623,15679963,Mazzi,596,Spain,Male,31.0,0,0.0,1,1.0,1.0,182266.01,0,3
1626,15762404,Obialo,589,Spain,Female,33.0,2,0.0,2,1.0,1.0,105783.73,0,3
1627,15785519,Hs?,616,Spain,Female,39.0,6,0.0,2,1.0,0.0,123875.14,0,3
1636,15797900,Milanesi,671,Spain,Male,31.0,9,116980.23,1,1.0,1.0,128815.43,0,3
1639,15813451,Fleetwood-Smith,677,Spain,Male,18.0,5,134796.87,2,1.0,0.0,114858.9,0,1
1643,15780805,Pisani,682,Spain,Male,37.0,9,0.0,1,1.0,1.0,161083.85,0,3
1648,15809087,Landry,598,Spain,Male,36.0,1,0.0,2,1.0,0.0,195635.3,0,3
1651,15793854,Chin,648,Spain,Male,37.0,2,71481.79,1,1.0,0.0,154870.28,0,3
1657,15648005,Russell,584,Spain,Male,33.0,2,0.0,1,1.0,1.0,182738.0,0,3
1667,15708904,Yermakova,850,Spain,Female,32.0,10,0.0,1,1.0,0.0,100101.06,0,3
1668,15733888,Sells,668,Spain,Female,36.0,3,0.0,2,1.0,0.0,147759.84,0,3
1682,15662494,Bennett,683,Spain,Male,37.0,9,0.0,2,1.0,0.0,82951.12,0,3
1693,15576935,Smith,528,Spain,Male,33.0,4,0.0,1,1.0,0.0,125870.78,0,3
1696,15722583,Lucciano,644,Spain,Male,44.0,0,123378.2,1,0.0,0.0,63795.8,0,4
1699,15725429,Tung,745,Spain,Male,33.0,4,0.0,2,1.0,0.0,180932.46,0,3
1701,15762392,Moss,643,Spain,Female,58.0,1,0.0,1,1.0,1.0,173680.39,1,5
1703,15716357,Corran,772,Spain,Male,39.0,4,122486.11,1,1.0,1.0,140709.25,0,3
1717,15596916,Onyemauchechukwu,718,Spain,Female,33.0,6,0.0,2,1.0,1.0,94898.3,0,3
1721,15601796,Onyemere,576,Spain,Male,33.0,1,152509.25,1,1.0,0.0,160968.44,0,3
1731,15694859,T'ang,565,Spain,Female,38.0,5,0.0,1,1.0,0.0,94820.07,1,3
1734,15641312,Paterson,615,Spain,Male,50.0,4,0.0,1,1.0,1.0,27011.8,1,5
1741,15641490,Lucciano,659,Spain,Male,38.0,1,0.0,2,1.0,0.0,187905.12,0,3
1744,15804771,H?,681,Spain,Female,48.0,7,0.0,1,1.0,0.0,116969.73,1,4
1752,15756560,Yuriev,646,Spain,Male,37.0,4,0.0,2,1.0,0.0,58907.08,0,3
1758,15583548,Ting,733,Spain,Male,30.0,2,0.0,2,1.0,1.0,108577.37,0,3
1761,15677906,Owens,620,Spain,Female,54.0,6,0.0,2,0.0,1.0,150836.98,0,5
1768,15762855,Udinese,690,Spain,Female,48.0,10,0.0,2,0.0,1.0,117626.9,0,4
1770,15670587,Aksyonova,717,Spain,Male,40.0,4,0.0,1,1.0,0.0,175082.77,0,4
1772,15641310,Lai,709,Spain,Male,36.0,10,0.0,1,1.0,0.0,88890.79,0,3
1773,15689633,Toomey,536,Spain,Female,31.0,0,0.0,2,1.0,1.0,97767.63,1,3
1774,15616088,Liao,703,Spain,Female,42.0,2,0.0,2,1.0,1.0,29296.74,0,4
1777,15641688,Collier,644,Spain,Female,18.0,7,0.0,1,0.0,1.0,74564.41,0,1
1780,15791030,Mazzi,509,Spain,Male,35.0,5,0.0,2,0.0,1.0,165576.55,0,3
1788,15727353,Pavlova,708,Spain,Female,32.0,0,126589.12,2,0.0,1.0,19131.71,1,3
1789,15691627,P'eng,675,Spain,Female,37.0,7,0.0,1,1.0,1.0,199138.84,0,3
1794,15740160,Yefremova,671,Spain,Male,46.0,3,0.0,1,1.0,0.0,180318.6,0,4
1795,15672574,Uspenskaya,694,Spain,Female,30.0,1,68065.8,1,0.0,1.0,138777.0,0,3
1802,15679973,Hs?,697,Spain,Female,37.0,6,0.0,2,0.0,1.0,71094.0,0,3
1803,15592865,Ugorji,806,Spain,Male,54.0,10,0.0,1,0.0,1.0,106534.88,0,5
1806,15622750,Kao,850,Spain,Female,48.0,4,0.0,1,1.0,0.0,141558.04,1,4
1809,15639882,P'eng,556,Spain,Female,31.0,6,128663.81,2,1.0,1.0,125083.29,1,3
1814,15661532,P'eng,694,Spain,Male,28.0,6,0.0,1,1.0,1.0,108731.02,0,2
1816,15665014,Middleton,458,Spain,Male,39.0,5,0.0,1,0.0,0.0,79723.78,0,3
1830,15572050,Longo,537,Spain,Female,24.0,7,0.0,1,1.0,0.0,138543.57,0,2
1836,15727919,Chukwuemeka,671,Spain,Female,29.0,6,0.0,2,1.0,0.0,12048.67,0,2
1842,15721719,Onuora,602,Spain,Male,42.0,3,87624.03,1,1.0,1.0,102747.02,0,4
1845,15672955,Chukwukadibia,741,Spain,Male,38.0,9,116646.76,1,1.0,0.0,158553.1,0,3
1852,15809263,Donaldson,673,Spain,Male,32.0,5,0.0,2,1.0,1.0,133267.78,0,3
1853,15606133,Lay,628,Spain,Male,42.0,7,0.0,2,0.0,1.0,172939.3,0,4
1869,15765537,Mazzanti,716,Spain,Male,23.0,4,135756.56,1,1.0,1.0,115429.19,0,2
1874,15583764,Swayne,656,Spain,Male,39.0,2,0.0,1,1.0,1.0,47166.25,1,3
1885,15757837,Yefimova,642,Spain,Female,39.0,1,0.0,2,1.0,0.0,58844.84,0,3
1888,15665376,Napolitani,565,Spain,Male,47.0,3,0.0,2,0.0,0.0,163563.07,0,4
1904,15594915,Martin,714,Spain,Female,38.0,9,134209.44,1,1.0,1.0,170822.43,0,3
1910,15593601,Rizzo,613,Spain,Female,38.0,7,0.0,1,1.0,0.0,90905.26,0,3
1922,15616280,Hsia,536,Spain,Male,46.0,1,65733.41,2,1.0,0.0,61094.53,1,4
1926,15667959,Lucchesi,666,Spain,Male,31.0,5,0.0,2,1.0,0.0,150475.13,0,3
1936,15591036,Chiemela,712,Spain,Male,35.0,6,116234.03,1,1.0,0.0,71095.41,0,3
1941,15589969,Nicholson,663,Spain,Male,36.0,7,0.0,2,1.0,1.0,105152.17,0,3
1948,15638774,Maclean,645,Spain,Male,50.0,8,0.0,1,1.0,0.0,182224.14,1,5
1949,15773273,Runyon,730,Spain,Female,38.0,5,118866.36,1,1.0,0.0,163317.5,1,3
1969,15791321,Udegbunam,632,Spain,Male,29.0,2,0.0,2,1.0,1.0,150227.85,0,2
1975,15750929,Chidiebere,712,Spain,Female,25.0,9,91592.06,1,1.0,0.0,81602.02,0,2
1994,15601184,Abramovich,581,Spain,Female,26.0,2,0.0,2,1.0,0.0,155248.62,0,2
1995,15673837,Chukwufumnanya,648,Spain,Male,49.0,3,105239.1,2,1.0,1.0,86764.92,0,4
1996,15583692,Kao,678,Spain,Male,27.0,1,0.0,1,1.0,0.0,151903.6,0,2
2006,15752731,Tung,762,Spain,Male,37.0,7,0.0,2,1.0,0.0,80134.38,0,3
2018,15813659,Ch'en,546,Spain,Female,22.0,5,0.0,1,1.0,0.0,35418.69,0,2
2023,15689612,Ginn,554,Spain,Female,39.0,7,136555.01,1,1.0,1.0,121525.48,0,3
2025,15573893,Shih,584,Spain,Male,27.0,3,0.0,2,1.0,1.0,82969.61,0,2
2031,15628007,Shih,684,Spain,Female,40.0,7,0.0,2,1.0,0.0,62449.21,0,4
2034,15647292,Macleod,603,Spain,Female,48.0,7,0.0,1,0.0,1.0,166929.43,1,4
2037,15791533,Ch'ien,367,Spain,Female,35.0,6,93608.28,2,0.0,1.0,168816.73,0,3
2043,15632859,Pardey,662,Spain,Male,46.0,3,126772.57,1,1.0,1.0,25183.01,0,4
2045,15664504,Fiorentini,561,Spain,Female,38.0,2,0.0,1,0.0,1.0,44719.5,0,3
2050,15636428,Ting,477,Spain,Male,32.0,8,100683.54,1,1.0,1.0,178442.07,0,3
2051,15794579,Onwuatuegwu,695,Spain,Male,21.0,6,0.0,2,0.0,1.0,146821.42,0,2
2062,15757895,Hsueh,624,Spain,Female,35.0,2,97640.61,1,1.0,1.0,61314.04,0,3
2064,15642619,Niu,579,Spain,Female,35.0,6,0.0,1,0.0,0.0,108764.69,0,3
2066,15705009,Milano,683,Spain,Male,39.0,4,0.0,2,1.0,1.0,59961.88,0,3
2078,15692631,Dobson,605,Spain,Male,36.0,8,0.0,2,1.0,0.0,169161.46,0,3
2080,15599410,Manna,687,Spain,Male,36.0,6,0.0,1,1.0,1.0,130824.57,0,3
2092,15791369,Bischof,586,Spain,Male,69.0,9,0.0,1,1.0,1.0,63495.41,0,6
2097,15736069,Iheanacho,595,Spain,Female,50.0,6,0.0,1,1.0,0.0,148087.88,1,5
2104,15662291,Chibugo,801,Spain,Male,26.0,2,0.0,2,1.0,1.0,137835.75,0,2
2112,15702462,Uspenskaya,620,Spain,Male,38.0,4,0.0,2,1.0,1.0,38015.34,0,3
2113,15740630,Pisano,487,Spain,Female,31.0,1,0.0,1,1.0,0.0,158750.53,0,3
2115,15706037,Aksenov,624,Spain,Female,40.0,8,0.0,1,1.0,1.0,158610.89,0,4
2117,15710456,Chia,791,Spain,Male,21.0,8,0.0,2,1.0,1.0,122996.76,0,2
2118,15614878,Yeh,667,Spain,Female,37.0,4,0.0,2,1.0,1.0,123850.58,0,3
2126,15794868,Rizzo,667,Spain,Female,34.0,10,0.0,1,1.0,1.0,130189.72,0,3
2130,15646632,Macadam,613,Spain,Female,37.0,9,0.0,3,1.0,0.0,171045.38,1,3
2131,15752404,Whitehouse,748,Spain,Male,43.0,4,0.0,2,0.0,1.0,173586.91,1,4
2132,15600739,Galkin,562,Spain,Female,35.0,3,0.0,2,0.0,0.0,119899.52,0,3
2145,15775238,Smith,619,Spain,Male,37.0,10,75801.74,2,0.0,1.0,146411.2,0,3
2152,15598883,Lu,705,Spain,Female,36.0,6,0.0,2,1.0,0.0,158338.39,0,3
2154,15743076,Martin,637,Spain,Male,37.0,8,0.0,2,1.0,0.0,143598.7,0,3
2155,15809320,McElhone,845,Spain,Female,52.0,3,0.0,1,1.0,0.0,31726.76,0,5
2162,15812945,Padovesi,697,Spain,Female,59.0,2,121389.78,1,0.0,1.0,84803.76,0,5
2166,15589775,T'ien,526,Spain,Female,37.0,3,129068.54,1,0.0,1.0,166957.82,0,3
2175,15703793,Konovalova,564,Spain,Male,44.0,4,161801.47,1,1.0,1.0,27149.27,0,4
2176,15681204,Chifley,588,Spain,Female,29.0,1,134796.04,1,1.0,1.0,84584.69,0,2
2177,15568360,Marcelo,667,Spain,Male,39.0,3,0.0,2,1.0,0.0,142367.72,0,3
2179,15799652,Yevseyev,684,Spain,Female,27.0,1,0.0,2,0.0,1.0,75858.95,0,2
2185,15724150,Maclean,577,Spain,Female,33.0,4,0.0,2,1.0,1.0,151905.97,0,3
2204,15583857,P'eng,648,Spain,Male,33.0,1,0.0,2,1.0,0.0,74858.3,0,3
2210,15611551,Kashiwagi,705,Spain,Female,29.0,4,76769.68,1,0.0,1.0,37605.9,0,2
2212,15777896,K'ung,684,Spain,Male,43.0,9,95668.88,1,1.0,0.0,90977.75,0,4
2217,15579566,Li Fonti,616,Spain,Female,35.0,3,120867.18,1,1.0,1.0,18761.92,0,3
2242,15700325,Onwudiwe,573,Spain,Male,33.0,7,0.0,1,1.0,0.0,131629.17,1,3
2250,15661823,H?,706,Spain,Female,43.0,9,0.0,1,0.0,0.0,162551.02,1,4
2260,15748882,Martin,492,Spain,Female,38.0,4,145471.02,1,0.0,1.0,90829.96,0,3
2263,15728012,Everett,698,Spain,Female,40.0,3,128398.38,1,0.0,0.0,168658.3,0,4
2269,15762855,Hill,622,Spain,Female,21.0,8,0.0,2,1.0,1.0,131389.39,0,2
2272,15657540,Lettiere,686,Spain,Male,39.0,9,0.0,1,1.0,0.0,131173.9,0,3
2274,15695301,Hsing,575,Spain,Female,41.0,6,0.0,2,1.0,0.0,123475.78,0,4
2276,15598886,Yermakova,633,Spain,Male,39.0,9,0.0,2,1.0,0.0,145537.36,0,3
2283,15757577,Bibi,608,Spain,Male,40.0,7,145260.98,2,0.0,0.0,43932.56,0,4
2288,15574073,Hs?,763,Spain,Male,26.0,0,142614.76,1,1.0,0.0,162697.6,0,2
2292,15659495,Chidiegwu,686,Spain,Male,26.0,2,123912.78,2,1.0,1.0,146636.44,0,2
2301,15693764,Ch'ang,731,Spain,Female,50.0,0,153962.88,1,0.0,0.0,103570.05,1,5
2305,15641842,Palerma,524,Spain,Male,25.0,5,121132.26,1,0.0,0.0,27448.33,0,2
2307,15578747,McIntyre,738,Spain,Male,35.0,9,0.0,2,1.0,1.0,161581.79,0,3
2308,15797760,McClinton,678,Spain,Male,29.0,7,0.0,2,1.0,1.0,100843.82,0,2
2310,15672574,Uspenskaya,850,Spain,Male,32.0,5,0.0,2,1.0,0.0,3830.59,0,3
2314,15764021,Arcuri,613,Spain,Female,34.0,1,137811.75,2,1.0,0.0,184856.89,0,3
2320,15737489,Ramsden,610,Spain,Female,43.0,5,116886.59,2,0.0,0.0,107973.44,0,4
2324,15577107,Manna,684,Spain,Female,43.0,6,119272.29,2,0.0,1.0,168412.07,1,4
2329,15692226,Johnstone,594,Spain,Female,49.0,8,132558.26,2,1.0,0.0,168034.9,1,4
2333,15811032,Mancini,686,Spain,Female,35.0,4,0.0,1,0.0,0.0,82469.03,0,3
2341,15645103,Su,668,Spain,Male,25.0,5,0.0,2,1.0,0.0,131660.31,0,2
2353,15788448,Watson,490,Spain,Male,31.0,4,145260.23,1,1.0,0.0,114066.77,0,3
2354,15783629,K'ung,537,Spain,Female,47.0,0,83772.95,1,1.0,0.0,109523.88,0,4
2355,15627232,Chukwudi,850,Spain,Male,40.0,1,123544.0,1,0.0,1.0,86490.09,0,4
2358,15762123,Davide,738,Spain,Female,34.0,0,0.0,2,1.0,1.0,119313.74,0,3
2360,15751032,Onwuatuegwu,691,Spain,Male,54.0,0,82374.67,4,1.0,1.0,86022.92,1,5
2362,15585855,Walker,703,Spain,Female,29.0,5,0.0,2,1.0,1.0,111241.37,0,2
2366,15798521,Nwachukwu,691,Spain,Male,36.0,6,0.0,2,1.0,0.0,90928.02,0,3
2368,15782469,Hsu,679,Spain,Male,28.0,7,0.0,2,0.0,1.0,172576.6,0,2
2372,15685841,Hsu,607,Spain,Female,38.0,6,0.0,2,0.0,1.0,124873.23,0,3
2382,15692002,Skelton,538,Spain,Male,33.0,6,93791.38,2,1.0,1.0,199249.29,0,3
2387,15601503,Tokaryev,562,Spain,Female,35.0,1,0.0,2,0.0,0.0,60688.38,1,3
2388,15657778,Jefferson,697,Spain,Male,52.0,1,0.0,2,1.0,0.0,103914.4,0,5
2390,15590097,Ch'eng,537,Spain,Male,34.0,7,136082.0,1,1.0,0.0,62746.54,0,3
2392,15640258,Nwankwo,683,Spain,Male,27.0,1,0.0,2,1.0,0.0,86786.41,0,2
2399,15742269,Hsia,573,Spain,Male,31.0,3,0.0,2,1.0,0.0,62390.54,0,3
2405,15785869,P'eng,642,Spain,Female,32.0,1,0.0,2,1.0,1.0,162643.15,0,3
2425,15700813,Mazzanti,643,Spain,Female,31.0,7,0.0,1,1.0,0.0,147556.25,0,3
2429,15642448,Chukwuebuka,678,Spain,Male,32.0,9,0.0,2,0.0,0.0,19264.33,1,3
2432,15663964,Rizzo,682,Spain,Male,34.0,9,0.0,2,1.0,0.0,164741.75,0,3
2434,15593900,Scott,678,Spain,Male,26.0,3,0.0,2,0.0,1.0,95583.45,0,2
2435,15725429,Tien,569,Spain,Female,40.0,9,0.0,2,0.0,0.0,116969.39,0,4
2438,15758043,K?,638,Spain,Female,30.0,8,114552.6,1,1.0,1.0,92220.12,0,3
2448,15636428,Sutherland,703,Spain,Female,45.0,1,0.0,3,1.0,0.0,182784.11,1,4
2454,15754072,Nwankwo,712,Spain,Female,50.0,8,0.0,1,0.0,0.0,79618.48,1,5
2455,15646521,Fanucci,729,Spain,Female,31.0,5,0.0,1,1.0,0.0,101371.72,1,3
2462,15788126,Ugochukwu,561,Spain,Female,35.0,3,131317.88,2,0.0,1.0,93766.92,0,3
2463,15659962,Kenechi,606,Spain,Female,49.0,9,79954.61,1,1.0,0.0,93524.19,1,4
2464,15746802,Shih,663,Spain,Female,34.0,6,0.0,2,1.0,1.0,49418.35,0,3
2470,15808831,T'ien,461,Spain,Male,31.0,8,129968.67,1,0.0,1.0,138849.06,0,3
2474,15729117,Zetticci,679,Spain,Male,45.0,9,119540.37,2,0.0,1.0,138527.32,0,4
2477,15678775,Hsueh,624,Spain,Male,45.0,0,0.0,2,1.0,0.0,123875.51,0,4
2480,15616676,Mello,452,Spain,Male,37.0,10,160729.1,1,1.0,0.0,149614.81,1,3
2484,15617078,Lucchesi,466,Spain,Female,41.0,7,0.0,1,1.0,1.0,141803.77,0,4
2485,15693825,Chidiebele,777,Spain,Female,31.0,1,142659.6,1,0.0,0.0,171099.22,0,3
2489,15688876,Wan,822,Spain,Female,39.0,9,0.0,1,1.0,1.0,18826.06,0,3
2491,15656319,K?,678,Spain,Male,52.0,7,121391.68,1,1.0,0.0,134790.74,1,5
2506,15623502,Morrison,550,Spain,Female,32.0,4,102520.37,1,1.0,1.0,164213.53,0,3
2512,15710138,Sun,718,Spain,Male,39.0,6,0.0,1,0.0,1.0,63889.1,0,3
2518,15770984,Fan,752,Spain,Male,24.0,1,75499.24,2,0.0,1.0,69767.14,0,2
2529,15627665,Frolov,662,Spain,Female,35.0,7,108883.8,1,1.0,1.0,181489.77,0,3
2542,15587177,Lloyd,523,Spain,Male,40.0,5,0.0,1,1.0,1.0,175853.64,0,4
2544,15574554,O'Sullivan,762,Spain,Female,30.0,4,0.0,2,1.0,1.0,179843.53,0,3
2547,15744044,Hao,675,Spain,Male,31.0,2,103396.54,1,1.0,0.0,89543.25,0,3
2548,15694143,Genovese,554,Spain,Female,44.0,6,0.0,1,1.0,1.0,55775.72,0,4
2561,15679801,Smith,594,Spain,Female,40.0,2,0.0,2,1.0,0.0,134862.94,0,4
2567,15573330,Mazzi,652,Spain,Female,33.0,10,0.0,1,1.0,1.0,146033.62,0,3
2581,15658364,Nwachukwu,686,Spain,Male,37.0,3,0.0,2,1.0,1.0,142903.44,0,3
2599,15791513,Ch'ang,611,Spain,Female,40.0,9,133801.57,1,1.0,0.0,90887.85,0,4
2601,15662662,Shih,652,Spain,Female,38.0,2,0.0,1,1.0,0.0,106626.92,0,3
2604,15741728,Atkins,629,Spain,Male,36.0,7,135216.8,1,1.0,0.0,122022.89,1,3
2610,15781678,Biryukova,673,Spain,Female,31.0,1,0.0,2,1.0,1.0,149536.15,0,3
2616,15680278,Ts'ai,661,Spain,Female,39.0,1,0.0,2,1.0,1.0,27608.12,0,3
2625,15688074,Gregory,802,Spain,Male,31.0,1,0.0,1,1.0,1.0,187658.09,0,3
2638,15742442,Fennell,706,Spain,Male,57.0,3,73314.04,3,1.0,0.0,32174.03,1,5
2653,15698932,Genovese,594,Spain,Female,33.0,8,0.0,2,1.0,0.0,173683.0,0,3
2654,15635277,Okwuadigbo,744,Spain,Female,68.0,5,0.0,1,1.0,0.0,59601.01,1,6
2658,15623649,Chukwujekwu,619,Spain,Female,34.0,9,141252.18,1,1.0,0.0,145518.31,0,3
2659,15571843,Lawrence,482,Spain,Male,44.0,1,0.0,1,0.0,1.0,60920.03,1,4
2660,15636624,Nwabugwu,591,Spain,Female,39.0,7,165272.13,2,1.0,1.0,14109.85,0,3
2662,15678497,Lederer,850,Spain,Male,28.0,2,0.0,2,1.0,0.0,169425.3,0,2
2669,15655123,Dumetolisa,750,Spain,Female,45.0,9,131355.3,3,1.0,0.0,195395.33,1,4
2670,15752488,Bazarova,697,Spain,Female,28.0,7,0.0,2,1.0,1.0,136491.72,0,2
2672,15660403,Chu,697,Spain,Female,35.0,0,165686.11,2,1.0,1.0,15467.98,0,3
2679,15752344,She,714,Spain,Male,34.0,5,0.0,2,1.0,1.0,193040.32,0,3
2683,15684469,Fanucci,727,Spain,Male,33.0,5,0.0,2,1.0,0.0,119059.13,0,3
2686,15746461,Taylor,709,Spain,Male,46.0,2,0.0,2,0.0,1.0,104982.39,1,4
2688,15576111,Reagan,734,Spain,Male,33.0,5,121898.58,1,1.0,0.0,61829.89,0,3
2692,15792934,Eluemuno,683,Spain,Male,28.0,1,0.0,2,1.0,1.0,177747.03,0,2
2694,15588446,Udinesi,736,Spain,Male,34.0,10,0.0,2,0.0,1.0,131281.28,0,3
2710,15692912,Maclean,710,Spain,Male,32.0,3,0.0,2,0.0,0.0,26261.42,0,3
2711,15624695,Iadanza,834,Spain,Female,22.0,9,168964.77,1,0.0,1.0,2151.17,0,2
2716,15669922,Zikoranachidimma,611,Spain,Male,45.0,2,0.0,1,1.0,1.0,102799.14,1,4
2722,15799156,Okwuadigbo,574,Spain,Female,36.0,7,0.0,2,0.0,1.0,79618.79,0,3
2723,15697567,Babbage,652,Spain,Male,32.0,2,131283.11,1,0.0,0.0,83087.28,0,3
2730,15722548,Ritchie,712,Spain,Male,38.0,8,145166.09,1,1.0,0.0,147261.58,0,3
2731,15595588,Chukwunonso,773,Spain,Male,39.0,8,0.0,1,0.0,1.0,182081.45,0,3
2733,15729668,Elizabeth,819,Spain,Male,29.0,3,60280.62,1,1.0,0.0,154271.41,0,2
2736,15673599,Williamson,618,Spain,Male,32.0,5,0.0,2,0.0,1.0,154843.4,0,3
2737,15587584,Nebeuwa,503,Spain,Male,29.0,4,0.0,2,1.0,1.0,21646.2,0,2
2739,15617482,Onyemauchechukwu,718,Spain,Male,28.0,8,165610.88,1,1.0,1.0,167032.92,0,2
2744,15595162,Tao,708,Spain,Female,35.0,8,122570.69,1,0.0,0.0,199005.88,0,3
2748,15757478,Genovese,689,Spain,Male,48.0,4,95039.12,1,0.0,1.0,147055.87,1,4
2753,15794580,Ch'iu,599,Spain,Male,58.0,4,0.0,2,0.0,1.0,176407.15,0,5
2761,15599004,Tsao,655,Spain,Male,40.0,7,0.0,1,1.0,1.0,106040.97,0,4
2765,15750803,Donaldson,695,Spain,Female,39.0,4,0.0,2,0.0,0.0,102763.69,0,3
2772,15765694,Bage,584,Spain,Female,59.0,1,0.0,1,1.0,0.0,130260.11,1,5
